store_id,store_name,ownership_type,state_region,country_code,longitude,latitude
6587,Safeway-Kensington #2753,Licensed Store,MD,US,-77.08,39.03
7842,Brookhurst & Alameda,Company Owned,CA,US,-117.96,33.84
1007060,Starbucks,Licensed Store,34,TR,28.78,41.03
1005937,Dorchester Rd and Wescott Blvd,Company Owned,SC,US,-80.14,32.94
1013825,United - Brownwood #554,Licensed Store,TX,US,-98.98,31.73
1015703,Ageo Futatsumiya,Licensed Store,11,JP,139.6,35.98
15515,Hwy 620 & Hwy 2222,Company Owned,TX,US,-97.85,30.41
7078,Piedmont & Sydney Marcus,Company Owned,GA,US,-84.37,33.83
5196,E- Gate Penang,Licensed Store,07,MY,100.32,5.38
1007094,Sunset & Palisades,Company Owned,CA,US,-118.55,34.04
11970,Garden Home Marketplace,Company Owned,OR,US,-122.75,45.47
12060,Shirley & Plummer,Company Owned,CA,US,-118.56,34.24
11837,Fred Meyer - Issaquah #658,Licensed Store,WA,US,-122.04,47.55
7383,I-94 & Holt,Company Owned,WI,US,-87.91,42.98
1013919,漳州凯德广场店,Company Owned,35,CN,117.67,24.51
1006624,佛山大良新世界酒店分店,Company Owned,44,CN,113.26,22.84
12350,"Miramar & Production, San Diego",Company Owned,CA,US,-117.16,32.88
952,20 Market Dr,Company Owned,ON,CA,-79.9,43.52
5721,3 Jalan Jamal,Company Owned,02,SG,103.93,1.31
1015091,广州白云万达2店,Company Owned,44,CN,113.27,23.17
1007341,Park Victoria & Landess,Company Owned,CA,US,-121.88,37.42
19099,Johnson & Wales-Harborside Campus-L,Licensed Store,RI,US,-71.39,41.79
8580,UNLV - Student Union,Licensed Store,NV,US,-115.14,36.11
3346,Senayan City 1,Licensed Store,JK,ID,106.8,-6.23
14240,Marriott Warner Center Lobby,Licensed Store,CA,US,-118.6,34.18
14523,Spartan - Gaslight Village#1576,Licensed Store,MI,US,-85.61,42.95
5928,Starbucks,Licensed Store,35,TR,27.06,38.48
15949,Plaza Square & East Chapman,Company Owned,CA,US,-117.85,33.79
12490,Safeway-Davis #1561,Licensed Store,CA,US,-121.72,38.54
980,2401 City Park Drive,Company Owned,ON,CA,-75.61,45.43
3452,عمان سيتى مول,Licensed Store,AM,JO,35.84,31.98
14913,7th & Pike - Seattle,Company Owned,WA,US,-122.33,47.61
86957,Gwangbok Jungangro,Joint Venture,26,KR,129.03,35.1
12020,Park Row at Beekman St,Company Owned,NY,US,-74.01,40.71
89625,Cd. Obregon,Licensed Store,SON,MX,-109.93,27.51
11534,Main Street - Breckenridge,Company Owned,CO,US,-106.05,39.48
1016582,Garanti Balmumcu,Licensed Store,34,TR,29.01,41.06
18460,"SEA SeaTac North Satellite, Gt N-12",Licensed Store,WA,US,-122.3,47.45
2581,Ealing - Oak Road,Company Owned,ENG,GB,-0.3,51.51
4848,Jesus del Monte,Licensed Store,DIF,MX,-99.3,19.38
1016392,Chiangmai Ram Hospital,Company Owned,50,TH,98.98,18.79
1251,South Edmonton Common Indigo,Company Owned,AB,CA,-113.48,53.45
113406,Songshan station-1F,Joint Venture,TPE,TW,121.58,25.05
1011484,Price Chopper Bennington # 171,Licensed Store,VT,US,-73.21,42.9
1014856,Helsinki - Itis,Licensed Store,ES,FI,25.08,60.21
8430,Super Target Broadview T-2081,Licensed Store,IL,US,-87.85,41.85
1006939,聚丰园路店,Joint Venture,31,CN,121.39,31.32
1006423,宁波南部商务区2店,Joint Venture,33,CN,121.55,29.81
88962,Target Aliso Viejo T-259,Licensed Store,CA,US,-117.71,33.57
1009752,Argyle Forest & Merchants Way,Company Owned,FL,US,-81.83,30.2
12720,55th & Woodlawn - Hyde Park,Company Owned,IL,US,-87.6,41.8
1005287,King Soopers-Englewood #109,Licensed Store,CO,US,-105.03,39.63
17402,Hy-Vee Sioux Falls #3,Licensed Store,SD,US,-96.73,43.52
1006396,深圳机场第三航站楼一店,Company Owned,44,CN,113.81,22.63
1011340,Ximen - Tainan,Joint Venture,TNN,TW,120.2,22.99
1016230,Kroger Cartersville #629,Licensed Store,GA,US,-84.78,34.17
8755,401 East Ontario,Company Owned,IL,US,-87.62,41.89
113242,King Sooper's - Englewood #111,Licensed Store,CO,US,-104.96,39.65
14287,Harrahs Casino New Orleans,Licensed Store,LA,US,-90.07,29.95
1009999,杭州天虹店,Joint Venture,33,CN,120.21,30.26
8033,Giant Eagle Mkt-Cranberry Twp #665,Licensed Store,PA,US,-80.11,40.7
14053,71st & Stony Island,Company Owned,IL,US,-87.59,41.77
1007814,武汉大洋百货龙阳店,Company Owned,42,CN,114.21,30.56
1015760,Dunlawton & Peninsula,Company Owned,FL,US,-80.97,29.15
1008114,Bee Hive,Company Owned,10,TH,100.54,13.91
13905,West 23rd and 8th,Company Owned,NY,US,-74.0,40.75
87456,Starbucks,Licensed Store,09,TR,27.4,37.74
1009542,Vance Jackson & Huebner,Company Owned,TX,US,-98.57,29.55
481,Safeway-Winnipeg #726,Licensed Store,MB,CA,-97.26,49.86
16001,Larchmont,Company Owned,NY,US,-73.76,40.93
113827,Centum KNN,Joint Venture,26,KR,129.13,35.17
13525,157-41 Cross Bay Blvd.,Company Owned,NY,US,-73.84,40.66
1008370,江苏大厦店,Joint Venture,31,CN,121.52,31.23
4301,AEON MALL Mito-uchihara,Joint Venture,08,JP,140.36,36.37
1014432,Berkeley & Union - Tillicum,Company Owned,WA,US,-122.56,47.12
1825,东莞中心广场店,Company Owned,44,CN,113.76,23.02
1011559,Bellavita - B1,Joint Venture,PEN,TW,121.57,25.04
9563,Safeway - San Jose #1574,Licensed Store,CA,US,-121.87,37.26
369,Columbia St & 3rd Ave - Kamloops,Company Owned,BC,CA,-120.33,50.67
1012702,东莞厚街万达广场店,Company Owned,44,CN,113.67,22.94
10781,Harris Teeter-Mooresville #99,Licensed Store,NC,US,-80.88,35.59
68933,Bahnhofplatz,Company Owned,ZH,CH,8.54,47.38
1086,Safeway-Edmonton #814,Licensed Store,AB,CA,-113.42,53.6
16118,Marriott Desert Ridge - Lobby,Licensed Store,AZ,US,-111.97,33.68
1006966,I-95 & Pooler Pkwy,Company Owned,GA,US,-81.25,32.14
4941,Palmas,Licensed Store,DIF,MX,-99.22,19.43
2131,Kirchgasse 35-43,Company Owned,HE,DE,8.24,50.08
20270,Monge,Company Owned,J,FR,2.35,48.84
6467,Stadium & Drake,Company Owned,MI,US,-85.65,42.27
5942,Starbucks,Licensed Store,16,TR,29.0,40.21
20041,成都凯丹广场店,Company Owned,51,CN,104.06,30.6
17277,N Park Rd & Sheridan St,Company Owned,FL,US,-80.18,26.03
11781,Safeway-Port Angeles #1492,Licensed Store,WA,US,-123.43,48.12
1012574,Robinson Burirum,Company Owned,31,TH,103.07,14.97
1015615,TAMU Corps of Cadets,Licensed Store,TX,US,-96.34,30.61
1006087,Safeway - Issaquah 3006,Licensed Store,WA,US,-122.02,47.54
1015647,DED,Licensed Store,DU,AE,55.33,25.26
11925,Randalls-Round Rock #2636,Licensed Store,TX,US,-97.65,30.5
1008319,AEON MALL Wakayama,Joint Venture,30,JP,135.15,34.28
32288,Botafogo Praia Shopping,Company Owned,RJ,BR,-43.18,-22.95
1006843,Frys - Sun City West #86,Licensed Store,AZ,US,-112.36,33.67
89297,Target Greensboro South T-1078,Licensed Store,NC,US,-79.9,36.05
65649,Yatap glass,Joint Venture,41,KR,127.13,37.41
1012884,Brno náměstí Svobody,Joint Venture,JM,CZ,16.61,49.2
8194,RSW - Ft Myers Pier B,Licensed Store,FL,US,-81.75,26.53
1013131,Liverpool - Old Hall Street,Franchise,ENG,GB,-2.99,53.41
11743,North Canton,Company Owned,OH,US,-81.43,40.88
11208,MGM Grand,Licensed Store,NV,US,-115.17,36.1
1013228,San Jose State Student Union,Licensed Store,CA,US,-121.88,37.34
1015088,Heartland Crossings,Company Owned,KY,US,-87.07,37.76
1011302,北京欣宁大街咖啡店,Company Owned,11,CN,116.33,39.79
13076,Safeway-Waldorf #105,Licensed Store,MD,US,-76.9,38.6
1009327,Lukang,Joint Venture,CHA,TW,120.44,24.06
1013302,Ala Moana Hotel,Licensed Store,HI,US,-157.84,21.29
818,Les Cours Mont-Royal,Company Owned,QC,CA,-73.57,45.5
10417,Grafton,Company Owned,VA,US,-76.46,37.15
1008776,Westfield Mainplace Mall-Lower Lvl,Company Owned,CA,US,-117.87,33.78
1014212,White Bluff and Abercorn Street,Company Owned,GA,US,-81.12,32.0
1013597,MUshrif Mall 1,Licensed Store,AZ,AE,54.66,24.41
1014865,Park Forbes,Licensed Store,31,TR,36.16,36.59
65779,Starbucks Széna,Joint Venture,BU,HU,19.03,47.51
1014526,Kroger - Prosper #573,Licensed Store,TX,US,-96.79,33.24
1008121,Gallaria 40 (Closed),Licensed Store,C,EG,31.25,30.05
1006673,Patio Santa Fe,Licensed Store,DIF,MX,-99.26,19.38
379,7787 Yonge St,Company Owned,ON,CA,-79.42,43.82
4177,Miyajima Service Area (Down Lane),Joint Venture,34,JP,132.32,34.37
10803,Eau Gallie & US 1,Company Owned,FL,US,-80.63,28.13
1015620,Endeavor,Licensed Store,CHA,TT,-61.41,10.53
2011,Rathausmarkt 5,Company Owned,HH,DE,9.99,53.55
1802,宁波波特曼店,Joint Venture,33,CN,121.57,29.87
1011197,Daejeon Mannyeon,Joint Venture,30,KR,127.38,36.37
116569,83 Expy & Morrison,Company Owned,TX,US,-97.51,25.97
1008445,宁波北仑银泰城店,Joint Venture,33,CN,121.83,29.9
1336,Terwilliger Gardens,Company Owned,AB,CA,-113.57,53.45
1015297,Trevi Towers,Licensed Store,00,PH,121.01,14.54
1006853,King Soopers - Craig #415,Licensed Store,CO,US,-107.55,40.51
18254,I-35 & Loop 4,Company Owned,TX,US,-97.82,30.09
1016217,Oslo Airport Landside Departures,Licensed Store,03,NO,11.1,60.19
1013021,嘉兴海盐嘉凯城店,Joint Venture,33,CN,120.95,30.54
1007770,Harris Teeter Cary #257,Licensed Store,NC,US,-78.78,35.74
13037,Frontier Village,Company Owned,WA,US,-122.11,48.0
4105,You Me Town Omuta,Joint Venture,40,JP,130.45,33.04
18379,South Hill,Company Owned,WA,US,-117.37,47.63
17773,Clifton Route 3,Company Owned,NJ,US,-74.14,40.83
1008768,Fallon & 580,Company Owned,CA,US,-121.85,37.71
587,NAIT Common Market,Licensed Store,AB,CA,-113.51,53.57
9343,Howe & Fair Oaks - Sacramento,Company Owned,CA,US,-121.41,38.57
1016950,天津万福生活广场店,Company Owned,12,CN,117.21,39.18
1009264,Bank Centre Mall,Licensed Store,91,CN,114.17,22.32
1550,明天广场店,Joint Venture,31,CN,121.47,31.23
18739,BNA Terminal B1,Licensed Store,TN,US,-86.67,36.14
13946,"Flint, Miller Road & I-75",Company Owned,MI,US,-83.74,42.99
1005218,30 Carlton St E - Holiday Inn,Company Owned,ON,CA,-79.38,43.66
19446,Seomyun Jungang,Joint Venture,26,KR,129.06,35.16
11246,Reseda & Vanowen,Company Owned,CA,US,-118.54,34.19
4467,광주전남대점,Joint Venture,29,KR,126.91,35.18
113547,百联东郊店,Joint Venture,31,CN,121.56,31.15
15892,6th & Flower-CityNatPlz lower level,Company Owned,CA,US,-118.26,34.05
11262,Pavilions -Rancho Santa Marg. #2217,Licensed Store,CA,US,-117.59,33.64
1016362,Fred Meyer Happy Valley #694,Licensed Store,OR,US,-122.49,45.43
1007520,Target Montgomery T-1825,Licensed Store,AL,US,-86.16,32.36
11815,Fremont Ave & Mission Rd,Company Owned,CA,US,-118.15,34.08
1017011,Jinhua Wuyi Hushan Plaza-GF,Joint Venture,33,CN,119.81,28.89
7736,Target Ridgmar T-2425,Licensed Store,TX,US,-97.43,32.75
18831,常州泰富店,Joint Venture,32,CN,119.96,31.78
3620,University of Yamanashi Hospital,Joint Venture,19,JP,138.54,35.61
5771,Harbormall Laemchabung,Company Owned,20,TH,100.92,13.08
1011098,Market District Rocky River # 1297,Licensed Store,OH,US,-81.86,41.46
18468,W Rand & Rt 83 - Mt. Prospect,Company Owned,IL,US,-87.94,42.08
1624,深圳益田假日广场店,Company Owned,44,CN,113.98,22.54
2623,Badger Farm - Sainsbury's,Company Owned,ENG,GB,-1.34,51.05
1008455,Nuevo Sur,Licensed Store,NLE,MX,-100.28,25.66
14080,Stanford Shopping Center,Company Owned,CA,US,-122.17,37.44
87192,Ichihara,Joint Venture,12,JP,140.1,35.51
113307,AEON MALL Sapporo Hassamu,Joint Venture,01,JP,141.28,43.1
1015899,93rd & Second,Company Owned,NY,US,-73.95,40.78
15187,Abrams & Mockingbird,Company Owned,TX,US,-96.75,32.84
1010128,Target Visalia T-1805,Licensed Store,CA,US,-119.32,36.29
1012014,吴淞口国际邮轮港店,Joint Venture,31,CN,121.51,31.4
1016500,连云港万达广场店,Joint Venture,32,CN,119.22,34.62
20114,Nampodong Station,Joint Venture,26,KR,129.04,35.1
6225,Jie Shou,Joint Venture,HSZ,TW,121.31,24.98
65918,148th St. SW & Highway 99,Company Owned,WA,US,-122.28,47.86
1005677,Jamsil,Joint Venture,11,KR,127.61,37.31
1011325,文通大厦店,Joint Venture,31,CN,121.52,31.26
1011307,Danga Bay,Licensed Store,01,MY,103.71,1.49
1005424,Youngin Gu-office,Joint Venture,41,KR,127.12,37.15
669,Lougheed & Holdom,Company Owned,BC,CA,-122.98,49.26
1643,苏州建屋店,Joint Venture,32,CN,120.72,31.32
1008696,40 Wellington St W,Company Owned,ON,CA,-80.24,43.54
1014492,SEVENPARK ARIO KASHIWA,Company Owned,12,JP,140.01,35.83
1005590,Daegu Catholic Univ.,Joint Venture,47,KR,128.48,35.54
1509,Mall Florida Center,Licensed Store,RM,CL,-70.61,-33.51
68402,Gleneagles,Licensed Store,14,MY,101.73,3.16
1015286,Hangzhou Tianyang D32 - GF,Joint Venture,33,CN,120.14,30.31
1014215,PIT-Baggage Claim (Temp),Licensed Store,PA,US,-80.26,40.5
5655,اوبروى-مستوى 0,Licensed Store,02,SA,39.61,24.47
1012815,Teavana - Westroads,Company Owned,NE,US,-96.07,41.27
1012719,Teavana - Alderwood Mall,Company Owned,WA,US,-122.27,47.83
11015,Target Hoover West T-2503,Licensed Store,AL,US,-86.83,33.4
18637,Kowalski's - Eagan,Licensed Store,MN,US,-93.19,44.8
90010,成都机场T2店,Company Owned,51,CN,103.95,30.54
15124,Snowshoe Resort @ Snowshoe,Licensed Store,WV,US,-80.0,38.4
1006984,60 Wall St,Company Owned,NY,US,-74.01,40.71
11570,Alton Pkwy & Jeffrey Rd,Company Owned,CA,US,-117.79,33.67
12486,U of MN - 615 Washington Ave SE,Company Owned,MN,US,-93.23,44.97
20129,Manhattan,Joint Venture,PM,PL,18.61,54.38
17844,35th & Fauntleroy,Company Owned,WA,US,-122.38,47.56
1005887,Sand Creek & Hwy 4,Company Owned,CA,US,-121.74,37.94
1014895,Akcay Yasa,Licensed Store,10,TR,27.61,39.67
1012085,Vienna Airport - landside (Kiosk),Licensed Store,9,AT,16.56,48.13
8040,Hampden Ave & Tower- Aurora,Company Owned,CO,US,-104.77,39.65
1011550,Target Manteca T-1526,Licensed Store,CA,US,-121.2,37.8
15741,Safeway-Goodyear #1511,Licensed Store,AZ,US,-112.36,33.49
10861,Target 2493 @  Winder,Licensed Store,GA,US,-83.76,33.95
1007708,Parque Shopping Maia B,Company Owned,SP,BR,-46.54,-23.44
1008980,Callaghan & Horizon Hill,Company Owned,TX,US,-98.55,29.51
838,15 Westney Rd,Company Owned,ON,CA,-79.04,43.86
1005820,长沙芙蓉南路天虹百货店,Company Owned,43,CN,112.99,28.14
18373,King Soopers-Montrose #440,Licensed Store,CO,US,-107.87,38.45
1013802,Ralphs Downey #295,Licensed Store,CA,US,-118.13,33.94
11808,Granada & Hwy A1A,Company Owned,FL,US,-81.04,29.29
15835,Webster Groves,Company Owned,MO,US,-90.34,38.59
1007069,Harris Teeter-Corolla #266,Licensed Store,NC,US,-75.81,36.3
1005577,Guildford Town Centre Level 1,Company Owned,BC,CA,-122.8,49.19
1016202,苏州玉山广场店,Joint Venture,32,CN,120.56,31.29
13349,36 Second Street,Company Owned,CA,US,-122.4,37.79
1015183,Winchester High Street,Franchise,ENG,GB,-1.31,51.06
2596,Uxbridge - The Chimes - Upper,Company Owned,ENG,GB,-0.48,51.55
16498,Desert Ridge Mall Food Court,Company Owned,AZ,US,-111.97,33.68
6876,Apple Valley & Bear Valley,Company Owned,CA,US,-117.24,34.47
87104,Target Ithaca T-1508,Licensed Store,NY,US,-76.49,42.48
16568,Target Port Charlotte T-690,Licensed Store,FL,US,-82.14,27.01
1012102,Giant Eagle Broadview  Hgts 4088,Licensed Store,OH,US,-81.66,41.31
1014244,Huguenot Village Shopping Center,Company Owned,VA,US,-77.61,37.52
18947,Shell of Asia-NLEX,Licensed Store,03,PH,120.88,14.85
1013161,Teavana - Mt. Pleasant,Company Owned,SC,US,-79.83,32.83
5852,Siam Future Nawamin,Company Owned,10,TH,100.65,13.81
5871,Chiangmai Tha Pae,Company Owned,50,TH,98.99,18.79
1012801,Teavana - Tacoma Mall,Company Owned,WA,US,-122.47,47.22
10701,Target Plattsburgh T-2459,Licensed Store,NY,US,-73.49,44.7
14282,"Carson & Normandie, Torrance",Company Owned,CA,US,-118.3,33.83
5754,One Fullerton-Unit #01-05,Company Owned,01,SG,103.85,1.29
14058,Tower Square Shopping Center,Company Owned,NY,US,-73.91,40.75
11368,Target Tucson El Con Mall T-1439,Licensed Store,AZ,US,-110.91,32.22
1011553,Target Tuscon T-1316,Licensed Store,AZ,US,-110.99,32.16
4554,광주상무점,Joint Venture,29,KR,126.85,35.15
19290,Cable Cottage,Licensed Store,NS,BS,-77.39,25.07
15800,Sunset & Swarthmore,Company Owned,CA,US,-118.53,34.05
5222,Kota Damansara,Licensed Store,10,MY,101.59,3.15
91816,Plaza,Joint Venture,WP,PL,16.92,52.44
6510,Target Haverhill T-2325,Licensed Store,MA,US,-71.12,42.79
1015884,Griffith Park & Hyperion,Company Owned,CA,US,-118.27,34.11
15594,Brookhurst & Ball,Company Owned,CA,US,-117.96,33.82
4602,광화문점,Joint Venture,11,KR,126.98,37.57
17104,Kroger - Jefferson #638,Licensed Store,GA,US,-83.61,34.12
1013484,Bangbae,Joint Venture,11,KR,126.99,37.49
11667,8th & Colorado,Company Owned,CO,US,-104.94,39.73
1005571,Northwest Missouri State Univesity,Licensed Store,MO,US,-94.88,40.35
1009749,Little Creek and Shore Drive,Company Owned,VA,US,-76.19,36.92
113725,Harris Teeter - Purcellville #388,Licensed Store,VA,US,-77.69,39.14
92499,武汉融科天城店,Company Owned,42,CN,114.3,30.6
18437,Hy-Vee - Dubuque #2,Licensed Store,IA,US,-90.74,42.52
2138,سيتى ستارز 1,Licensed Store,C,EG,31.33,30.06
1014505,Riverside Plaza,Company Owned,10,TH,100.49,13.71
12661,Lee Trevino & Montwood,Company Owned,TX,US,-106.32,31.77
18300,Hwy 99 & Airport Rd - Everett,Company Owned,WA,US,-122.26,47.89
6756,23rd btwn 5th & 6th,Company Owned,NY,US,-73.99,40.74
1014791,Ortigas Technopoint 1,Licensed Store,41,PH,121.08,14.56
15870,Target Wichita T-1943,Licensed Store,KS,US,-97.43,37.68
90332,Albertsons-Cody #2061,Licensed Store,WY,US,-109.05,44.52
1005626,S. Lake Park & E. 53rd - Hyde Park,Company Owned,IL,US,-87.59,41.8
92452,261 Martindale Rd,Company Owned,ON,CA,-79.27,43.17
18106,"Haverhill, 1116 Main St",Company Owned,MA,US,-71.1,42.81
1005704,East Gate Marketplace - Chantilly,Company Owned,VA,US,-77.49,38.92
13986,Safeway-Show Low #1733,Licensed Store,AZ,US,-110.05,34.25
116303,Macy's-Manhasset #5,Licensed Store,NY,US,-73.7,40.79
20170,Crescent Park Residences,Licensed Store,41,PH,121.04,14.55
8215,Kimball Junction- Park City,Company Owned,UT,US,-111.54,40.72
11940,Hwy 192 & McClain St,Company Owned,FL,US,-80.65,28.08
1392,Bathurst & Sheppard,Company Owned,ON,CA,-79.44,43.76
1013609,UAB Birmingham Hill University Cent,Licensed Store,AL,US,-86.81,33.5
1006965,Morristown Medical Ctr - Main Locat,Licensed Store,NJ,US,-74.46,40.79
3063,Village Ashton,Licensed Store,ENG,GB,-2.11,53.49
1009890,大连华南安盛店,Company Owned,21,CN,121.59,38.99
1005198,北京朝外大街咖啡店,Company Owned,11,CN,116.46,39.92
10946,McKinley & Griffin,Company Owned,CA,US,-117.52,33.89
5251,220 Queen Street,Licensed Store,N,NZ,174.77,-36.85
11092,Madison,Company Owned,NJ,US,-74.4,40.75
19096,Tropicana Casino & Resort-The Quart,Licensed Store,NJ,US,-74.44,39.35
1015694,天津滨海高新区工华道店,Company Owned,12,CN,117.12,39.09
19456,广州富力中心店,Company Owned,44,CN,113.32,23.12
960,Whyte Avenue,Company Owned,AB,CA,-113.5,53.52
1013502,亿丰时代广场店,Joint Venture,31,CN,121.51,31.16
1009415,黄浦新苑店,Joint Venture,31,CN,121.49,31.21
116574,Emerald Hills,Company Owned,AB,CA,-113.27,53.57
8037,"Rockaway, Ring Road",Company Owned,NJ,US,-74.56,40.91
4272,CAINZ MALL Hikone,Joint Venture,25,JP,136.24,35.28
69613,EXPASA Ebina Service Area (Up lane),Joint Venture,14,JP,139.4,35.43
18860,Du Center - 1F - Tainan,Joint Venture,TNN,TW,121.13,22.74
1014439,Emerald Square Mall- Simon,Licensed Store,MA,US,-71.35,41.95
6379,Albertsons -- Eagle #182,Licensed Store,ID,US,-116.35,43.69
1015177,Norwich - St Stephens Street-,Franchise,ENG,GB,1.29,52.62
4068,Nagoya APITA Nagakute,Joint Venture,23,JP,137.04,35.17
8099,Cedar Rapids-1st & Collins,Company Owned,IA,US,-91.62,42.03
8180,Whipple & Industrial,Company Owned,CA,US,-122.06,37.61
69914,北京工体北路店,Company Owned,11,CN,116.45,39.94
1005946,Rue Cornavin,Company Owned,GE,CH,6.14,46.21
322,Mission Creek Plaza-Kelowna,Company Owned,BC,CA,-119.49,49.84
65877,77 rue Rambuteau,Company Owned,J,FR,2.35,48.86
8327,Holiday Village-Great Falls-MT,Company Owned,MT,US,-111.29,47.49
1006236,Aramark Cardiff Hospital,Licensed Store,ENG,GB,-3.19,51.51
1011875,绿地北外滩中心店,Joint Venture,31,CN,121.51,31.25
1397,301 Ouelette Ave,Company Owned,ON,CA,-83.04,42.32
1005468,Gurney Paragon,Licensed Store,07,MY,100.31,5.43
17207,Dillon's - Topeka #37,Licensed Store,KS,US,-95.78,39.01
19208,King Soopers-Fort Collins #9,Licensed Store,CO,US,-105.12,40.57
2190,Rambla 109 (Canaletes),Licensed Store,CT,ES,2.17,41.38
1008886,Jersey Shore Premium Outlets,Company Owned,NJ,US,-74.09,40.22
13164,CLT - Charlotte Main Term Bookstore,Licensed Store,NC,US,-80.94,35.22
4778,مجمع المهلب,Licensed Store,HA,KW,48.03,29.34
1014300,Ralphs - Los Angeles #209,Licensed Store,CA,US,-118.4,33.96
1016784,龙湖虹桥天街1F店,Joint Venture,31,CN,121.31,31.19
16293,The Miracle Building,Company Owned,FL,US,-80.26,25.75
10151,Target Bismarck T-2194,Licensed Store,ND,US,-100.78,46.8
17330,Spring Valley & SR 741,Company Owned,OH,US,-84.23,39.61
3720,Oizumi Gakuen Yumeria Fente,Joint Venture,13,JP,139.59,35.75
1013683,温州五马街店,Joint Venture,33,CN,120.66,28.01
16780,Belleview and Ulster - DTC,Company Owned,CO,US,-104.9,39.62
10978,Univ of AL Birmingham/Library,Licensed Store,AL,US,-86.81,33.5
65445,北京文化园东路店,Company Owned,11,CN,116.5,39.81
1007971,Fukui Ninomiya Fujishima-dori,Joint Venture,18,JP,136.22,36.08
1009673,Press Club,Licensed Store,HN,VN,105.86,21.03
10713,Target Park North T-2467,Licensed Store,TX,US,-98.5,29.52
1011606,AEON MALL Takaoka 2F Central Court,Joint Venture,16,JP,137.02,36.72
9478,Vons-Victorville #2131,Licensed Store,CA,US,-117.29,34.47
17249,"Corner Stone Plaza- Hayden, ID",Company Owned,ID,US,-116.79,47.74
1012297,1601 East Blvd,Company Owned,AL,US,-86.22,32.36
